"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"vacuolar transport","C1_05_24",0,0,3.7e-24,0,1
"response to ionizing radiation","C1_05_24",1,0,3.7e-24,1,0.3845
"cellular response to UV","C1_05_24",0,0,3.7e-24,0,1
"regulation of binding","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6292
"nucleic acid transport","C1_05_24",0,0,3.7e-24,0,1
"RNA transport","C1_05_24",0,0,3.7e-24,0,1
"ribonucleoprotein complex subunit organization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6512
"regulation of DNA replication","C1_05_24",0,0,3.7e-24,0,1
"ribose phosphate metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6376
"proton motive force-driven ATP synthesis","C1_05_24",0,0,3.7e-24,0,1
"ribonucleotide metabolic process","C1_05_24",1,1,3.7e-24,0,1
"telomere organization","C1_05_24",0,0,3.7e-24,0,1
"cellular response to topologically incorrect protein","C1_05_24",0,0,3.7e-24,0,1
"Golgi organization","C1_05_24",0,0,3.7e-24,0,1
"ribonucleoprotein complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular nitrogen compound catabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.649
"negative regulation of phosphorus metabolic process","C1_05_24",0,1,3.7e-24,-1,0.44
"heterocycle catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4124
"mitochondrial membrane organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of protein-containing complex assembly","C1_05_24",0,1,3.7e-24,-1,0.4263
"positive regulation of cellular component biogenesis","C1_05_24",0,1,3.7e-24,-1,0.4194
"response to oxidative stress","C1_05_24",1,1,3.7e-24,0,1
"regulation of supramolecular fiber organization","C1_05_24",0,1,3.7e-24,-1,0.4274
"positive regulation of protein localization","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6404
"positive regulation of cell projection organization","C1_05_24",0,1,3.7e-24,-1,0.4431
"negative regulation of transferase activity","C1_05_24",0,1,3.7e-24,-1,0.5312
"autophagy of mitochondrion","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of amide metabolic process","C1_05_24",0,0,3.7e-24,0,1
"chromatin remodeling","C1_05_24",1,1,3.7e-24,0,1
"viral process","C1_05_24",1,1,3.7e-24,0,1
"macromolecule deacylation","C1_05_24",0,0,3.7e-24,0,1
"mitotic cytokinesis","C1_05_24",0,0,3.7e-24,0,1
"aromatic compound catabolic process","C1_05_24",0,1,3.7e-24,-1,0.4085
"vesicle localization","C1_05_24",0,0,3.7e-24,0,1
"establishment or maintenance of cell polarity","C1_05_24",1,1,3.7e-24,0,1
"Wnt signaling pathway","C1_05_24",3,1,3.7e-24,1,0.4259
"cell-cell signaling by wnt","C1_05_24",0,1,3.7e-24,-1,0.4193
"ATP metabolic process","C1_05_24",1,0,3.7e-24,1,0.4385
"cellular response to chemical stress","C1_05_24",0,1,3.7e-24,-1,0.4344
"regulation of vacuole organization","C1_05_24",0,0,3.7e-24,0,1
"cellular response to external stimulus","C1_05_24",1,1,3.7e-24,0,1
"negative regulation of protein phosphorylation","C1_05_24",0,1,3.7e-24,-1,0.4401
"negative regulation of catabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of microtubule cytoskeleton organization","C1_05_24",0,0,3.7e-24,0,1
"chromosome localization","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0363
"negative regulation of mitotic nuclear division","C1_05_24",0,0,3.7e-24,0,1
"regulation of actin filament organization","C1_05_24",1,0,3.7e-24,1,0.479
"dephosphorylation","C1_05_24",0,1,3.7e-24,-1,0.4568
"glycosylation","C1_05_24",1,1,3.7e-24,0,1
"positive regulation of establishment of protein localization","C1_05_24",0,1,3.7e-24,-1,0.4676
"regulation of microtubule-based process","C1_05_24",0,0,3.7e-24,0,1
"cell-substrate junction organization","C1_05_24",0,0,3.7e-24,0,1
"protein-containing complex localization","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"stem cell population maintenance","C1_05_24",1,0,3.7e-24,1,0.4198
"ribosome assembly","C1_05_24",0,0,3.7e-24,0,1
"intraciliary transport","C1_05_24",0,0,3.7e-24,0,1
"Golgi to plasma membrane protein transport","C1_05_24",0,0,3.7e-24,0,1
"response to amino acid starvation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to extracellular stimulus","C1_05_24",1,0,3.7e-24,1,0.4619
"cell growth","C1_05_24",1,1,3.7e-24,0,1
"protein glycosylation","C1_05_24",0,0,3.7e-24,0,1
"macromolecule glycosylation","C1_05_24",1,0,3.7e-24,1,0.427
"maintenance of cell number","C1_05_24",0,0,3.7e-24,0,1
"response to reactive oxygen species","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell morphogenesis","C1_05_24",1,0,3.7e-24,1,0.4629
"regulation of cellular component size","C1_05_24",1,1,3.7e-24,0,1
"cell-substrate junction assembly","C1_05_24",0,0,3.7e-24,0,1
"membrane fission","C1_05_24",0,0,3.7e-24,0,1
"membrane docking","C1_05_24",0,0,3.7e-24,0,1
"fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"nucleus organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell growth","C1_05_24",1,1,3.7e-24,0,1
"fibroblast proliferation","C1_05_24",0,0,3.7e-24,0,1
"cell cycle G1/S phase transition","C1_05_24",0,1,3.7e-24,-1,0.473
"actin filament organization","C1_05_24",0,1,3.7e-24,-1,0.4204
"response to oxygen levels","C1_05_24",0,1,3.7e-24,-1,0.466
"epigenetic regulation of gene expression","C1_05_24",1,0,3.7e-24,1,0.4324
"organelle fusion","C1_05_24",0,0,3.7e-24,0,1
"lipoprotein metabolic process","C1_05_24",0,0,3.7e-24,0,1
"protein lipidation","C1_05_24",1,0,3.7e-24,1,0.2581
"regulation of plasma membrane bounded cell projection assembly","C1_05_24",1,0,3.7e-24,1,0.4082
"regulation of actin filament-based process","C1_05_24",1,1,3.7e-24,0,1
"regulation of GTPase activity","C1_05_24",0,1,3.7e-24,-1,0.455
"nuclear envelope organization","C1_05_24",0,0,3.7e-24,0,1
"protein autophosphorylation","C1_05_24",0,0,3.7e-24,0,1
"connective tissue development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to heat","C1_05_24",0,0,3.7e-24,0,1
"myeloid cell homeostasis","C1_05_24",0,0,3.7e-24,0,1
"regulation of neuron projection development","C1_05_24",1,1,3.7e-24,0,1
"receptor metabolic process","C1_05_24",2,0,3.7e-24,1.58496250072116,0.0256
"maintenance of protein location in cell","C1_05_24",0,0,3.7e-24,0,1
"apoptotic mitochondrial changes","C1_05_24",1,0,3.7e-24,1,0.2659
"response to transforming growth factor beta","C1_05_24",0,1,3.7e-24,-1,0.5061
"neural tube development","C1_05_24",0,0,3.7e-24,0,1
"maintenance of protein location","C1_05_24",0,0,3.7e-24,0,1
"regulation of ubiquitin-protein transferase activity","C1_05_24",0,0,3.7e-24,0,1
"cilium assembly","C1_05_24",0,1,3.7e-24,-1,0.4776
"mRNA export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate junction organization","C1_05_24",1,0,3.7e-24,1,0.1695
"membrane biogenesis","C1_05_24",0,0,3.7e-24,0,1
"cilium organization","C1_05_24",0,1,3.7e-24,-1,0.441
"platelet-derived growth factor receptor signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"iron-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","C1_05_24",0,0,3.7e-24,0,1
"centromere complex assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to oxygen levels","C1_05_24",0,0,3.7e-24,0,1
"fatty acid beta-oxidation","C1_05_24",1,0,3.7e-24,1,0.2252
"organelle localization by membrane tethering","C1_05_24",0,0,3.7e-24,0,1
"autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","C1_05_24",0,1,3.7e-24,-1,0.5287
"nucleotide catabolic process","C1_05_24",0,0,3.7e-24,0,1
"tube closure","C1_05_24",0,0,3.7e-24,0,1
"regulation of stem cell differentiation","C1_05_24",0,0,3.7e-24,0,1
"substrate adhesion-dependent cell spreading","C1_05_24",0,0,3.7e-24,0,1
"chondrocyte differentiation","C1_05_24",0,0,3.7e-24,0,1
"regulation of fibroblast proliferation","C1_05_24",0,0,3.7e-24,0,1
"morphogenesis of an epithelial sheet","C1_05_24",1,0,3.7e-24,1,0.1529
"microtubule polymerization","C1_05_24",1,0,3.7e-24,1,0.2092
"response to virus","C1_05_24",1,1,3.7e-24,0,1
"membrane assembly","C1_05_24",0,0,3.7e-24,0,1
"COPII vesicle coating","C1_05_24",0,0,3.7e-24,0,1
"erythrocyte differentiation","C1_05_24",0,0,3.7e-24,0,1
"organophosphate catabolic process","C1_05_24",1,0,3.7e-24,1,0.3783
"regulation of embryonic development","C1_05_24",0,0,3.7e-24,0,1
"regulation of focal adhesion assembly","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate junction assembly","C1_05_24",1,0,3.7e-24,1,0.2273
"regulation of extracellular matrix organization","C1_05_24",0,0,3.7e-24,0,1
"GPI anchor biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium organization","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of stem cell population maintenance","C1_05_24",0,0,3.7e-24,0,1
"monosaccharide metabolic process","C1_05_24",0,1,3.7e-24,-1,0.5295
"U2-type prespliceosome assembly","C1_05_24",0,0,3.7e-24,0,1
"heterochromatin formation","C1_05_24",0,0,3.7e-24,0,1
"peroxisome organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","C1_05_24",0,0,3.7e-24,0,1
"cellular pigmentation","C1_05_24",0,0,3.7e-24,0,1
"regulation of fibroblast migration","C1_05_24",0,0,3.7e-24,0,1
"cellular carbohydrate metabolic process","C1_05_24",0,1,3.7e-24,-1,0.4923
"positive regulation of axonogenesis","C1_05_24",1,0,3.7e-24,1,0.2456
"kinetochore organization","C1_05_24",0,0,3.7e-24,0,1
"stem cell differentiation","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1322
"proton transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"cellular response to insulin stimulus","C1_05_24",0,0,3.7e-24,0,1
"establishment of mitotic spindle localization","C1_05_24",1,0,3.7e-24,1,0.0953
"cell redox homeostasis","C1_05_24",0,0,3.7e-24,0,1
"stress granule assembly","C1_05_24",0,0,3.7e-24,0,1
"protein neddylation","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","C1_05_24",0,0,3.7e-24,0,1
"neuron death","C1_05_24",0,1,3.7e-24,-1,0.4733
"defense response to virus","C1_05_24",0,1,3.7e-24,-1,0.4942
"sulfur compound metabolic process","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6442
"NADP metabolic process","C1_05_24",0,0,3.7e-24,0,1
"vacuolar acidification","C1_05_24",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"lysosomal lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"heart valve development","C1_05_24",0,0,3.7e-24,0,1
"water-soluble vitamin metabolic process","C1_05_24",0,0,3.7e-24,0,1
"interferon-beta production","C1_05_24",1,0,3.7e-24,1,0.1848
"regulation of interferon-beta production","C1_05_24",0,0,3.7e-24,0,1
"branched-chain amino acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","C1_05_24",0,0,3.7e-24,0,1
"respiratory tube development","C1_05_24",1,0,3.7e-24,1,0.4068
"cellular senescence","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neurogenesis","C1_05_24",1,0,3.7e-24,1,0.4243
"mitochondrial outer membrane permeabilization","C1_05_24",0,0,3.7e-24,0,1
"immune system development","C1_05_24",2,0,3.7e-24,1.58496250072116,0.1116
"clathrin-dependent endocytosis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of viral process","C1_05_24",0,0,3.7e-24,0,1
"bone development","C1_05_24",0,0,3.7e-24,0,1
"cell-substrate adhesion","C1_05_24",2,1,3.7e-24,0.584962500721156,0.6342
"positive regulation of microtubule polymerization","C1_05_24",0,0,3.7e-24,0,1
"pteridine-containing compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"response to insulin","C1_05_24",0,0,3.7e-24,0,1
"ubiquinone metabolic process","C1_05_24",0,0,3.7e-24,0,1
"cellular response to arsenic-containing substance","C1_05_24",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","C1_05_24",0,0,3.7e-24,0,1
"telomerase RNA localization to Cajal body","C1_05_24",0,0,3.7e-24,0,1
"respiratory system development","C1_05_24",1,0,3.7e-24,1,0.443
"regulation of generation of precursor metabolites and energy","C1_05_24",2,0,3.7e-24,1.58496250072116,0.046
"mitochondrial calcium ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial genome maintenance","C1_05_24",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","C1_05_24",0,0,3.7e-24,0,1
"cortical cytoskeleton organization","C1_05_24",0,0,3.7e-24,0,1
"response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","C1_05_24",0,0,3.7e-24,0,1
"mesenchymal cell differentiation","C1_05_24",2,0,3.7e-24,1.58496250072116,0.124
"protein-DNA complex subunit organization","C1_05_24",0,1,3.7e-24,-1,0.5356
"response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
"collagen fibril organization","C1_05_24",0,0,3.7e-24,0,1
"roof of mouth development","C1_05_24",0,0,3.7e-24,0,1
"regulation of protein dephosphorylation","C1_05_24",0,0,3.7e-24,0,1
"multicellular organism growth","C1_05_24",1,0,3.7e-24,1,0.3022
"miRNA processing","C1_05_24",0,0,3.7e-24,0,1
"small molecule catabolic process","C1_05_24",1,1,3.7e-24,0,1
"regulation of G0 to G1 transition","C1_05_24",0,0,3.7e-24,0,1
"circadian regulation of gene expression","C1_05_24",1,0,3.7e-24,1,0.1878
"regulation of translational fidelity","C1_05_24",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrial calcium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"quinone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"viral release from host cell","C1_05_24",0,0,3.7e-24,0,1
"exit from host cell","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"regulation of cytokinesis","C1_05_24",1,0,3.7e-24,1,0.2119
"mitochondrion localization","C1_05_24",0,0,3.7e-24,0,1
"renal system development","C1_05_24",1,1,3.7e-24,0,1
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell-substrate adhesion","C1_05_24",0,0,3.7e-24,0,1
"centrosome localization","C1_05_24",0,0,3.7e-24,0,1
"microtubule organizing center localization","C1_05_24",0,0,3.7e-24,0,1
"pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular response to sterol depletion","C1_05_24",0,0,3.7e-24,0,1
"placenta development","C1_05_24",0,0,3.7e-24,0,1
"rhythmic process","C1_05_24",0,1,3.7e-24,-1,0.4899
"spindle localization","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative catabolic process","C1_05_24",0,0,3.7e-24,0,1
"response to amino acid","C1_05_24",0,0,3.7e-24,0,1
"regulation of intracellular steroid hormone receptor signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"regulation of neuron death","C1_05_24",1,1,3.7e-24,0,1
"ossification","C1_05_24",0,1,3.7e-24,-1,0.4424
"mammary gland epithelial cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","C1_05_24",0,0,3.7e-24,0,1
"ribosome localization","C1_05_24",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","C1_05_24",0,0,3.7e-24,0,1
"seminiferous tubule development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to acid chemical","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of kinase activity","C1_05_24",0,1,3.7e-24,-1,0.4362
"positive regulation by host of viral process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","C1_05_24",0,0,3.7e-24,0,1
"cellular lipid catabolic process","C1_05_24",0,0,3.7e-24,0,1
"neuron apoptotic process","C1_05_24",0,0,3.7e-24,0,1
"inner cell mass cell proliferation","C1_05_24",0,0,3.7e-24,0,1
"polyamine biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"folic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"organelle inheritance","C1_05_24",0,0,3.7e-24,0,1
"polyol metabolic process","C1_05_24",1,0,3.7e-24,1,0.257
"regulation of type I interferon-mediated signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"intracellular lipid transport","C1_05_24",0,0,3.7e-24,0,1
"fat cell differentiation","C1_05_24",0,0,3.7e-24,0,1
"iron ion homeostasis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of cell projection organization","C1_05_24",0,0,3.7e-24,0,1
"dicarboxylic acid metabolic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of anatomical structure size","C1_05_24",0,1,3.7e-24,-1,0.4143
"regulation of small molecule metabolic process","C1_05_24",0,1,3.7e-24,-1,0.5004
"pentose-phosphate shunt","C1_05_24",0,0,3.7e-24,0,1
"pericardium development","C1_05_24",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"carbohydrate derivative transport","C1_05_24",0,0,3.7e-24,0,1
"alcohol biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"regulation of membrane permeability","C1_05_24",1,0,3.7e-24,1,0.2013
"signal peptide processing","C1_05_24",0,0,3.7e-24,0,1
"UV-damage excision repair","C1_05_24",0,0,3.7e-24,0,1
"biological process involved in interaction with host","C1_05_24",1,0,3.7e-24,1,0.397
"body morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"extracellular vesicle biogenesis","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","C1_05_24",0,0,3.7e-24,0,1
"aminoglycan biosynthetic process","C1_05_24",1,0,3.7e-24,1,0.1642
"sterol biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"polyamine metabolic process","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transport","C1_05_24",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of neuron migration","C1_05_24",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","C1_05_24",0,0,3.7e-24,0,1
"monosaccharide biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"response to acid chemical","C1_05_24",0,0,3.7e-24,0,1
"regulation of carbohydrate metabolic process","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of nervous system development","C1_05_24",0,1,3.7e-24,-1,0.5268
"regulation of circadian rhythm","C1_05_24",1,0,3.7e-24,1,0.2588
"trabecula morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"cellular pigment accumulation","C1_05_24",0,0,3.7e-24,0,1
"regulation of pinocytosis","C1_05_24",0,0,3.7e-24,0,1
"regulation of ligase activity","C1_05_24",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","C1_05_24",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","C1_05_24",0,0,3.7e-24,0,1
"substantia nigra development","C1_05_24",0,0,3.7e-24,0,1
"negative regulation of GTPase activity","C1_05_24",0,0,3.7e-24,0,1
"axon extension","C1_05_24",0,0,3.7e-24,0,1
"positive regulation of epithelial to mesenchymal transition","C1_05_24",0,0,3.7e-24,0,1
"one-carbon metabolic process","C1_05_24",0,0,3.7e-24,0,1
"NADPH regeneration","C1_05_24",0,0,3.7e-24,0,1
"cellular response to dsRNA","C1_05_24",0,0,3.7e-24,0,1
"neuron projection organization","C1_05_24",0,0,3.7e-24,0,1
"postsynapse organization","C1_05_24",0,0,3.7e-24,0,1
"regulation of ketone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"mitochondrion distribution","C1_05_24",0,0,3.7e-24,0,1
"regulation of autophagosome maturation","C1_05_24",0,0,3.7e-24,0,1
"magnesium ion transmembrane transport","C1_05_24",0,0,3.7e-24,0,1
"regulation of cell division","C1_05_24",0,0,3.7e-24,0,1
"intermembrane lipid transfer","C1_05_24",0,0,3.7e-24,0,1
"organophosphate ester transport","C1_05_24",0,0,3.7e-24,0,1
"movement in host","C1_05_24",0,0,3.7e-24,0,1
"extracellular matrix assembly","C1_05_24",0,0,3.7e-24,0,1
"cellular metabolic compound salvage","C1_05_24",0,0,3.7e-24,0,1
"regulation of ATP-dependent activity","C1_05_24",1,0,3.7e-24,1,0.1597
"cell migration involved in heart development","C1_05_24",0,0,3.7e-24,0,1
"cellular response to fluid shear stress","C1_05_24",0,0,3.7e-24,0,1
"sphingomyelin biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"ether lipid biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"embryonic body morphogenesis","C1_05_24",0,0,3.7e-24,0,1
"amino sugar biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"glycerol ether biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"pigmentation","C1_05_24",1,0,3.7e-24,1,0.2406
"cellular response to ketone","C1_05_24",0,0,3.7e-24,0,1
"nonribosomal peptide biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"glial cell apoptotic process","C1_05_24",0,0,3.7e-24,0,1
"lipoprotein catabolic process","C1_05_24",0,0,3.7e-24,0,1
"suppression of viral release by host","C1_05_24",0,0,3.7e-24,0,1
"chaperone-mediated autophagy","C1_05_24",0,0,3.7e-24,0,1
"regulation of steroid hormone biosynthetic process","C1_05_24",0,0,3.7e-24,0,1
"synaptic vesicle lumen acidification","C1_05_24",0,0,3.7e-24,0,1
"semaphorin-plexin signaling pathway involved in neuron projection guidance","C1_05_24",0,0,3.7e-24,0,1
"regulation of Golgi organization","C1_05_24",0,0,3.7e-24,0,1
"Schwann cell differentiation","C1_05_24",0,0,3.7e-24,0,1
"neurotrophin signaling pathway","C1_05_24",0,0,3.7e-24,0,1
"regulation of microtubule depolymerization","C1_05_24",0,0,3.7e-24,0,1
"basement membrane organization","C1_05_24",0,0,3.7e-24,0,1
"establishment or maintenance of epithelial cell apical/basal polarity","C1_05_24",0,0,3.7e-24,0,1
"face development","C1_05_24",0,0,3.7e-24,0,1
"osteoblast differentiation","C1_05_24",0,0,3.7e-24,0,1
"appendage development","C1_05_24",0,0,3.7e-24,0,1
"limb development","C1_05_24",0,0,3.7e-24,0,1
"regulation of ATP metabolic process","C1_05_24",0,0,3.7e-24,0,1
